"subject","target","trial","race","object","time","response"
1,"b97",109,"black","gun","739","correct"
2,"w98",109,"white","gun","552","correct"
3,"b11",109,"black","nogun","529","correct"
4,"w14",109,"white","nogun","578","correct"
5,"b05",109,"black","nogun","632","correct"
6,"b07",109,"black","nogun","635","correct"
7,"b99",109,"black","gun","573","correct"
8,"w04",109,"white","nogun","664","correct"
9,"b12",109,"black","nogun","789","correct"
10,"b16",109,"black","nogun","568","correct"
11,"w92",109,"white","nogun","542","correct"
12,"b10",109,"black","gun","721","correct"
13,"b17",109,"black","gun","769","incorrect"
14,"b07",109,"black","gun","617","correct"
15,"w11",109,"white","nogun","493","correct"
16,"w96",109,"white","nogun","590","correct"
17,"w93",109,"white","gun","573","correct"
18,"w19",109,"white","gun","737","correct"
19,"b01",109,"black","gun","514","correct"
20,"b91",109,"black","nogun","613","correct"
21,"b04",109,"black","nogun","667","correct"
22,"b99",109,"black","gun","399","correct"
23,"b07",109,"black","gun","600","correct"
24,"b10",109,"black","gun","803","correct"
25,"b91",109,"black","nogun","557","correct"
26,"b07",109,"black","gun","570","correct"
27,"b96",109,"black","gun","568","correct"
28,"w06",109,"white","nogun","738","correct"
29,"w15",109,"white","gun","461","correct"
30,"w19",109,"white","gun","599","correct"
31,"w98",109,"white","gun","465","correct"
32,"w96",109,"white","nogun","668","correct"
33,"w15",109,"white","gun","517","correct"
34,"b17",109,"black","nogun","623","correct"
35,"b08",109,"black","nogun","612","correct"
36,"w98",109,"white","nogun","593","correct"
1,"b11",110,"black","gun","516","correct"
2,"w95",110,"white","gun","724","correct"
3,"b10",110,"black","nogun","607","correct"
4,"b99",110,"black","nogun","599","correct"
5,"b10",110,"black","nogun","735","correct"
6,"w90",110,"white","gun","611","correct"
7,"b16",110,"black","nogun","511","correct"
8,"w97",110,"white","nogun","669","correct"
9,"w08",110,"white","gun","557","correct"
10,"b13",110,"black","nogun","573","incorrect"
11,"w04",110,"white","nogun","555","correct"
12,"w99",110,"white","nogun","684","correct"
13,"b95",110,"black","nogun","662","correct"
14,"b99",110,"black","nogun","591","correct"
15,"w08",110,"white","nogun","582","correct"
16,"w02",110,"white","nogun","544","correct"
17,"w96",110,"white","nogun",".","timeout"
18,"w90",110,"white","nogun","625","correct"
19,"b05",110,"black","gun","606","correct"
20,"b97",110,"black","gun","797","correct"
21,"b10",110,"black","nogun","594","correct"
22,"w99",110,"white","gun","696","correct"
23,"w92",110,"white","gun","796","correct"
24,"b04",110,"black","gun","566","correct"
25,"b13",110,"black","nogun","667","correct"
26,"b99",110,"black","gun","424","correct"
27,"w02",110,"white","gun","619","correct"
28,"w11",110,"white","nogun","556","correct"
29,"b02",110,"black","nogun","567","correct"
30,"w07",110,"white","gun","644","correct"
31,"w90",110,"white","nogun","625","correct"
32,"b08",110,"black","nogun","647","correct"
33,"w08",110,"white","gun","599","correct"
34,"b94",110,"black","gun","511","correct"
35,"w05",110,"white","nogun","778","correct"
36,"w08",110,"white","nogun","603","correct"
1,"w13",111,"white","nogun","755","correct"
2,"w99",111,"white","nogun","616","correct"
3,"w19",111,"white","gun","524","correct"
4,"b14",111,"black","gun","548","correct"
5,"b05",111,"black","gun","710","correct"
6,"b96",111,"black","nogun","582","correct"
7,"w97",111,"white","nogun","693","correct"
8,"w93",111,"white","gun",".","timeout"
9,"b11",111,"black","nogun","507","correct"
10,"b17",111,"black","gun","698","correct"
11,"w05",111,"white","gun","548","correct"
12,"b93",111,"black","nogun","679","correct"
13,"b10",111,"black","nogun",".","timeout"
14,"w95",111,"white","nogun","615","correct"
15,"w11",111,"white","gun","588","correct"
16,"b16",111,"black","nogun","540","correct"
17,"w93",111,"white","nogun","572","incorrect"
18,"w06",111,"white","nogun","565","correct"
19,"b97",111,"black","gun","572","correct"
20,"b08",111,"black","gun","578","correct"
21,"b95",111,"black","nogun","498","correct"
22,"w14",111,"white","nogun","578","correct"
23,"w97",111,"white","gun","597","correct"
24,"b97",111,"black","gun","541","correct"
25,"b91",111,"black","gun","470","correct"
26,"b96",111,"black","nogun","569","correct"
27,"w11",111,"white","nogun","546","correct"
28,"w98",111,"white","nogun","479","correct"
29,"w11",111,"white","nogun","610","correct"
30,"b94",111,"black","nogun","654","correct"
31,"b92",111,"black","gun","463","correct"
32,"w99",111,"white","nogun","525","correct"
33,"w15",111,"white","nogun","487","correct"
34,"b01",111,"black","gun","499","correct"
35,"b94",111,"black","nogun","714","correct"
36,"w05",111,"white","nogun","623","correct"
1,"w98",112,"white","nogun","646","correct"
2,"w01",112,"white","gun","546","correct"
3,"b05",112,"black","nogun","635","correct"
4,"w11",112,"white","gun","499","correct"
5,"b17",112,"black","nogun","568","correct"
6,"b98",112,"black","nogun","596","correct"
7,"w19",112,"white","gun","597","correct"
8,"w17",112,"white","gun","593","correct"
9,"w98",112,"white","nogun","665","correct"
10,"w93",112,"white","nogun","640","correct"
11,"b95",112,"black","nogun","590","correct"
12,"w13",112,"white","gun","557","correct"
13,"b13",112,"black","gun","670","correct"
14,"w99",112,"white","gun","587","correct"
15,"w16",112,"white","nogun","532","correct"
16,"w94",112,"white","gun","496","correct"
17,"w06",112,"white","gun","569","correct"
18,"w01",112,"white","gun","611","correct"
19,"b11",112,"black","gun",".","timeout"
20,"b09",112,"black","nogun","756","correct"
21,"b98",112,"black","gun","795","correct"
22,"w16",112,"white","gun","622","correct"
23,"w16",112,"white","gun","609","correct"
24,"b07",112,"black","gun","528","correct"
25,"b11",112,"black","nogun","687","correct"
26,"b17",112,"black","nogun","600","correct"
27,"w07",112,"white","gun","517","correct"
28,"w07",112,"white","nogun","547","correct"
29,"b11",112,"black","gun","620","correct"
30,"w07",112,"white","nogun","563","correct"
31,"b16",112,"black","nogun","517","correct"
32,"b95",112,"black","gun","590","correct"
33,"w97",112,"white","gun","588","correct"
34,"b03",112,"black","nogun","558","correct"
35,"w15",112,"white","nogun","573","correct"
36,"b90",112,"black","gun","713","correct"
1,"b04",113,"black","gun","513","correct"
2,"w02",113,"white","gun","543","correct"
3,"w03",113,"white","nogun","626","correct"
4,"w97",113,"white","gun","494","correct"
5,"b11",113,"black","gun","665","correct"
6,"b07",113,"black","gun","613","correct"
7,"w03",113,"white","gun","602","correct"
8,"b91",113,"black","gun","510","correct"
9,"w14",113,"white","gun","614","correct"
10,"b10",113,"black","gun","631","correct"
11,"b08",113,"black","nogun","674","correct"
12,"w14",113,"white","nogun","620","correct"
13,"b90",113,"black","gun","554","correct"
14,"b98",113,"black","nogun","718","correct"
15,"w02",113,"white","gun","524","correct"
16,"w06",113,"white","nogun","549","correct"
17,"w90",113,"white","gun","625","correct"
18,"w95",113,"white","gun","777","correct"
19,"b05",113,"black","nogun","627","correct"
20,"b92",113,"black","nogun","710","correct"
21,"b02",113,"black","gun","714","correct"
22,"w91",113,"white","nogun","483","correct"
23,"w11",113,"white","gun","505","correct"
24,"w97",113,"white","nogun","590","correct"
25,"b03",113,"black","gun","488","correct"
26,"b17",113,"black","gun","551","correct"
27,"w08",113,"white","gun","660","correct"
28,"b94",113,"black","nogun","539","correct"
29,"b14",113,"black","nogun","716","correct"
30,"w08",113,"white","nogun","653","correct"
31,"b95",113,"black","gun","544","correct"
32,"b91",113,"black","nogun","585","correct"
33,"b94",113,"black","nogun","533","correct"
34,"b94",113,"black","nogun","635","correct"
35,"w07",113,"white","nogun","490","correct"
36,"w07",113,"white","gun","606","correct"
1,"b05",114,"black","gun","551","correct"
2,"w07",114,"white","nogun","543","correct"
3,"b13",114,"black","gun","581","correct"
4,"w13",114,"white","gun","712","correct"
5,"b01",114,"black","nogun","541","correct"
6,"b08",114,"black","gun","482","correct"
7,"w05",114,"white","nogun","694","correct"
8,"b91",114,"black","nogun","650","correct"
9,"w92",114,"white","nogun","554","correct"
10,"w19",114,"white","nogun","608","correct"
11,"b01",114,"black","gun","487","correct"
12,"b09",114,"black","nogun","591","correct"
13,"b07",114,"black","gun","584","correct"
14,"b04",114,"black","nogun","692","correct"
15,"w04",114,"white","gun","485","correct"
16,"w01",114,"white","gun","534","correct"
17,"w14",114,"white","nogun","672","correct"
18,"w92",114,"white","nogun","633","correct"
19,"b09",114,"black","nogun","554","correct"
20,"b09",114,"black","gun","817","correct"
21,"b11",114,"black","nogun","670","correct"
22,"w15",114,"white","gun","501","correct"
23,"w15",114,"white","gun","577","correct"
24,"b17",114,"black","nogun","770","correct"
25,"b17",114,"black","nogun","641","correct"
26,"b95",114,"black","nogun","580","correct"
27,"b14",114,"black","nogun","611","correct"
28,"b95",114,"black","nogun","535","correct"
29,"b90",114,"black","gun","599","correct"
30,"w11",114,"white","nogun","619","correct"
31,"b99",114,"black","nogun","618","correct"
32,"b17",114,"black","nogun","530","correct"
33,"w95",114,"white","gun","677","correct"
34,"b17",114,"black","gun","632","correct"
35,"w15",114,"white","gun","476","incorrect"
36,"w13",114,"white","gun","591","correct"
1,"b07",115,"black","gun","445","correct"
2,"w19",115,"white","nogun","814","correct"
3,"b12",115,"black","gun","467","correct"
4,"w90",115,"white","gun","447","correct"
5,"b17",115,"black","gun","694","correct"
6,"b93",115,"black","gun","512","correct"
7,"w93",115,"white","gun","592","correct"
8,"b96",115,"black","gun","545","correct"
9,"w13",115,"white","gun","621","correct"
10,"w02",115,"white","gun","563","correct"
11,"b05",115,"black","gun","638","correct"
12,"b01",115,"black","nogun","596","correct"
13,"b01",115,"black","nogun","685","correct"
14,"w95",115,"white","gun","698","correct"
15,"w96",115,"white","nogun","553","correct"
16,"w04",115,"white","nogun","617","correct"
17,"w92",115,"white","nogun","569","correct"
18,"w97",115,"white","gun","466","correct"
19,"b17",115,"black","nogun","596","correct"
20,"b90",115,"black","nogun",".","timeout"
21,"b11",115,"black","gun","571","correct"
22,"w99",115,"white","nogun","611","correct"
23,"w17",115,"white","gun","774","correct"
24,"b99",115,"black","gun","538","correct"
25,"b93",115,"black","gun","553","correct"
26,"b08",115,"black","nogun","612","correct"
27,"w06",115,"white","nogun","755","correct"
28,"w95",115,"white","nogun","413","correct"
29,"b13",115,"black","nogun",".","timeout"
30,"b10",115,"black","nogun","735","correct"
31,"b11",115,"black","gun","482","correct"
32,"b14",115,"black","gun","520","correct"
33,"w99",115,"white","nogun","601","correct"
34,"b97",115,"black","nogun","649","correct"
35,"b92",115,"black","nogun","642","correct"
36,"w19",115,"white","nogun","645","correct"
1,"w92",116,"white","nogun",".","timeout"
2,"w03",116,"white","nogun","752","correct"
3,"b04",116,"black","gun","543","correct"
4,"w95",116,"white","gun","547","correct"
5,"b90",116,"black","nogun","569","correct"
6,"b11",116,"black","nogun","650","correct"
7,"w97",116,"white","gun","487","correct"
8,"b93",116,"black","gun","495","correct"
9,"w04",116,"white","gun","440","correct"
10,"w91",116,"white","gun","539","correct"
11,"b94",116,"black","gun","588","correct"
12,"b97",116,"black","gun","631","correct"
13,"b94",116,"black","gun","582","correct"
14,"w03",116,"white","nogun","846","correct"
15,"w92",116,"white","gun","524","correct"
16,"w15",116,"white","gun","394","correct"
17,"w99",116,"white","nogun","526","correct"
18,"b95",116,"black","nogun","592","correct"
19,"b96",116,"black","gun","510","correct"
20,"b97",116,"black","nogun","792","correct"
21,"b08",116,"black","gun","445","correct"
22,"w13",116,"white","gun","584","correct"
23,"w92",116,"white","nogun","582","correct"
24,"w14",116,"white","nogun","748","correct"
25,"b95",116,"black","nogun","563","correct"
26,"b14",116,"black","gun","473","correct"
27,"b98",116,"black","gun","521","correct"
28,"b91",116,"black","nogun","531","correct"
29,"b08",116,"black","gun","421","correct"
30,"w97",116,"white","gun","677","correct"
31,"b96",116,"black","gun","448","correct"
32,"b99",116,"black","gun","438","correct"
33,"w91",116,"white","nogun","563","correct"
34,"b07",116,"black","nogun",".","timeout"
35,"b02",116,"black","nogun","566","correct"
36,"w14",116,"white","gun","506","correct"
1,"w96",117,"white","gun","534","correct"
2,"w17",117,"white","gun","725","correct"
3,"w17",117,"white","gun","637","incorrect"
4,"w92",117,"white","gun","678","correct"
5,"b02",117,"black","nogun","564","correct"
6,"b13",117,"black","gun","506","correct"
7,"w08",117,"white","nogun","650","correct"
8,"b11",117,"black","nogun","591","correct"
9,"w13",117,"white","nogun","605","correct"
10,"w04",117,"white","nogun","630","correct"
11,"b14",117,"black","nogun","630","correct"
12,"b98",117,"black","gun","663","correct"
13,"b96",117,"black","nogun","757","correct"
14,"w93",117,"white","nogun","602","correct"
15,"w99",117,"white","gun","487","correct"
16,"w03",117,"white","nogun","656","correct"
17,"w90",117,"white","nogun","570","correct"
18,"b01",117,"black","nogun","739","correct"
19,"b90",117,"black","gun","531","correct"
20,"b10",117,"black","gun","584","correct"
21,"b99",117,"black","gun","527","correct"
22,"w98",117,"white","gun","617","correct"
23,"w19",117,"white","nogun","641","correct"
24,"w92",117,"white","nogun",".","timeout"
25,"b07",117,"black","nogun","727","correct"
26,"b09",117,"black","nogun","557","correct"
27,"w01",117,"white","gun","581","correct"
28,"w93",117,"white","nogun","527","correct"
29,"b07",117,"black","nogun","696","correct"
30,"w15",117,"white","gun","589","correct"
31,"b17",117,"black","nogun","602","correct"
32,"b99",117,"black","nogun","513","correct"
33,"w11",117,"white","gun","442","correct"
34,"b07",117,"black","gun","651","correct"
35,"b16",117,"black","nogun","721","correct"
36,"b03",117,"black","nogun","548","correct"
1,"w08",118,"white","nogun","714","correct"
2,"w04",118,"white","gun","672","correct"
3,"w04",118,"white","gun","823","correct"
4,"w01",118,"white","nogun","656","correct"
5,"b01",118,"black","gun","605","correct"
6,"b12",118,"black","gun","483","correct"
7,"w16",118,"white","gun","732","correct"
8,"b05",118,"black","nogun","615","correct"
9,"w04",118,"white","nogun","640","correct"
10,"w01",118,"white","gun","521","correct"
11,"b02",118,"black","gun","605","correct"
12,"b92",118,"black","nogun","655","correct"
13,"b12",118,"black","gun","624","correct"
14,"w17",118,"white","gun","806","correct"
15,"w02",118,"white","nogun","498","correct"
16,"w05",118,"white","gun","486","correct"
17,"w01",118,"white","gun","600","correct"
18,"b09",118,"black","gun","674","incorrect"
19,"b16",118,"black","nogun","550","correct"
20,"b07",118,"black","nogun","720","correct"
21,"b92",118,"black","nogun","603","correct"
22,"w94",118,"white","nogun","528","correct"
23,"w90",118,"white","nogun","629","correct"
24,"w06",118,"white","nogun",".","timeout"
25,"b05",118,"black","gun","557","correct"
26,"b10",118,"black","gun","574","correct"
27,"b13",118,"black","nogun","764","correct"
28,"w11",118,"white","gun","507","correct"
29,"b95",118,"black","nogun","604","correct"
30,"w13",118,"white","nogun","622","correct"
31,"b99",118,"black","gun","424","correct"
32,"b91",118,"black","gun","440","correct"
33,"w03",118,"white","gun","615","correct"
34,"b02",118,"black","gun","619","correct"
35,"b99",118,"black","gun","431","correct"
36,"b05",118,"black","nogun","574","correct"
